Brain01Rep1	ont	ERCC-00043	15	468.75	ERCC	ont-Crg-CapTrap	MpreCap
Brain01Rep1	ont	ERCC-00009	14	937.5	ERCC	ont-Crg-CapTrap	MpreCap
Brain01Rep1	ont	ERCC-00003	13	937.5	ERCC	ont-Crg-CapTrap	MpreCap
Brain01Rep1	ont	ERCC-00060	7	234.375	ERCC	ont-Crg-CapTrap	MpreCap
Brain01Rep1	ont	ERCC-00076	6	234.375	ERCC	ont-Crg-CapTrap	MpreCap
Brain01Rep1	ont	ERCC-00044	4	117.1875	ERCC	ont-Crg-CapTrap	MpreCap
Brain01Rep1	ont	ERCC-00022	3	234.375	ERCC	ont-Crg-CapTrap	MpreCap
Brain01Rep1	ont	ERCC-00034	3	7.32421875	ERCC	ont-Crg-CapTrap	MpreCap
Brain01Rep1	ont	ERCC-00042	3	468.75	ERCC	ont-Crg-CapTrap	MpreCap
Brain01Rep1	ont	ERCC-00078	3	29.296875	ERCC	ont-Crg-CapTrap	MpreCap
Brain01Rep1	ont	ERCC-00079	3	58.59375	ERCC	ont-Crg-CapTrap	MpreCap
Brain01Rep1	ont	ERCC-00062	2	58.59375	ERCC	ont-Crg-CapTrap	MpreCap
Brain01Rep1	ont	ERCC-00071	2	58.59375	ERCC	ont-Crg-CapTrap	MpreCap
Brain01Rep1	ont	ERCC-00019	1	29.296875	ERCC	ont-Crg-CapTrap	MpreCap
Brain01Rep1	ont	ERCC-00035	1	117.1875	ERCC	ont-Crg-CapTrap	MpreCap
Brain01Rep1	ont	ERCC-00012	0	0.11444092	ERCC	ont-Crg-CapTrap	MpreCap
Brain01Rep1	ont	ERCC-00013	0	0.91552734	ERCC	ont-Crg-CapTrap	MpreCap
Brain01Rep1	ont	ERCC-00014	0	3.66210938	ERCC	ont-Crg-CapTrap	MpreCap
Brain01Rep1	ont	ERCC-00016	0	0.22888184	ERCC	ont-Crg-CapTrap	MpreCap
Brain01Rep1	ont	ERCC-00017	0	0.11444092	ERCC	ont-Crg-CapTrap	MpreCap
Brain01Rep1	ont	ERCC-00024	0	0.22888184	ERCC	ont-Crg-CapTrap	MpreCap
Brain01Rep1	ont	ERCC-00025	0	58.59375	ERCC	ont-Crg-CapTrap	MpreCap
Brain01Rep1	ont	ERCC-00028	0	3.66210938	ERCC	ont-Crg-CapTrap	MpreCap
Brain01Rep1	ont	ERCC-00031	0	1.83105469	ERCC	ont-Crg-CapTrap	MpreCap
Brain01Rep1	ont	ERCC-00033	0	1.83105469	ERCC	ont-Crg-CapTrap	MpreCap
Brain01Rep1	ont	ERCC-00039	0	3.66210938	ERCC	ont-Crg-CapTrap	MpreCap
Brain01Rep1	ont	ERCC-00040	0	0.91552734	ERCC	ont-Crg-CapTrap	MpreCap
Brain01Rep1	ont	ERCC-00041	0	0.22888184	ERCC	ont-Crg-CapTrap	MpreCap
Brain01Rep1	ont	ERCC-00048	0	0.01430512	ERCC	ont-Crg-CapTrap	MpreCap
Brain01Rep1	ont	ERCC-00051	0	58.59375	ERCC	ont-Crg-CapTrap	MpreCap
Brain01Rep1	ont	ERCC-00053	0	29.296875	ERCC	ont-Crg-CapTrap	MpreCap
Brain01Rep1	ont	ERCC-00054	0	14.6484375	ERCC	ont-Crg-CapTrap	MpreCap
Brain01Rep1	ont	ERCC-00057	0	0.01430512	ERCC	ont-Crg-CapTrap	MpreCap
Brain01Rep1	ont	ERCC-00058	0	1.83105469	ERCC	ont-Crg-CapTrap	MpreCap
Brain01Rep1	ont	ERCC-00059	0	14.6484375	ERCC	ont-Crg-CapTrap	MpreCap
Brain01Rep1	ont	ERCC-00061	0	0.05722046	ERCC	ont-Crg-CapTrap	MpreCap
Brain01Rep1	ont	ERCC-00067	0	3.66210938	ERCC	ont-Crg-CapTrap	MpreCap
Brain01Rep1	ont	ERCC-00069	0	1.83105469	ERCC	ont-Crg-CapTrap	MpreCap
Brain01Rep1	ont	ERCC-00073	0	0.91552734	ERCC	ont-Crg-CapTrap	MpreCap
Brain01Rep1	ont	ERCC-00075	0	0.01430512	ERCC	ont-Crg-CapTrap	MpreCap
Brain01Rep1	ont	ERCC-00077	0	3.66210938	ERCC	ont-Crg-CapTrap	MpreCap
Brain01Rep1	ont	ERCC-00081	0	0.22888184	ERCC	ont-Crg-CapTrap	MpreCap
Brain01Rep1	ont	ERCC-00002	887	15000	ERCC	ont-Crg-CapTrap	MpreCap
Brain01Rep1	ont	ERCC-00074	596	15000	ERCC	ont-Crg-CapTrap	MpreCap
Brain01Rep1	ont	ERCC-00096	426	15000	ERCC	ont-Crg-CapTrap	MpreCap
Brain01Rep1	ont	ERCC-00046	267	3750	ERCC	ont-Crg-CapTrap	MpreCap
Brain01Rep1	ont	ERCC-00113	86	3750	ERCC	ont-Crg-CapTrap	MpreCap
Brain01Rep1	ont	ERCC-00130	84	30000	ERCC	ont-Crg-CapTrap	MpreCap
Brain01Rep1	ont	ERCC-00171	62	3750	ERCC	ont-Crg-CapTrap	MpreCap
Brain01Rep1	ont	ERCC-00145	16	937.5	ERCC	ont-Crg-CapTrap	MpreCap
Brain01Rep1	ont	ERCC-00004	14	7500	ERCC	ont-Crg-CapTrap	MpreCap
Brain01Rep1	ont	ERCC-00111	13	468.75	ERCC	ont-Crg-CapTrap	MpreCap
Brain01Rep1	ont	ERCC-00136	6	1875	ERCC	ont-Crg-CapTrap	MpreCap
Brain01Rep1	ont	ERCC-00112	5	117.1875	ERCC	ont-Crg-CapTrap	MpreCap
