F121-901Rep1	ont	ERCC-00009	1479	937.5	ERCC	ont-Crg-CapTrap	MpreCap
F121-901Rep1	ont	ERCC-00060	1380	234.375	ERCC	ont-Crg-CapTrap	MpreCap
F121-901Rep1	ont	ERCC-00003	705	937.5	ERCC	ont-Crg-CapTrap	MpreCap
F121-901Rep1	ont	ERCC-00076	555	234.375	ERCC	ont-Crg-CapTrap	MpreCap
F121-901Rep1	ont	ERCC-00042	359	468.75	ERCC	ont-Crg-CapTrap	MpreCap
F121-901Rep1	ont	ERCC-00022	291	234.375	ERCC	ont-Crg-CapTrap	MpreCap
F121-901Rep1	ont	ERCC-00079	229	58.59375	ERCC	ont-Crg-CapTrap	MpreCap
F121-901Rep1	ont	ERCC-00071	215	58.59375	ERCC	ont-Crg-CapTrap	MpreCap
F121-901Rep1	ont	ERCC-00043	185	468.75	ERCC	ont-Crg-CapTrap	MpreCap
F121-901Rep1	ont	ERCC-00062	122	58.59375	ERCC	ont-Crg-CapTrap	MpreCap
F121-901Rep1	ont	ERCC-00044	99	117.1875	ERCC	ont-Crg-CapTrap	MpreCap
F121-901Rep1	ont	ERCC-00035	78	117.1875	ERCC	ont-Crg-CapTrap	MpreCap
F121-901Rep1	ont	ERCC-00059	76	14.6484375	ERCC	ont-Crg-CapTrap	MpreCap
F121-901Rep1	ont	ERCC-00053	72	29.296875	ERCC	ont-Crg-CapTrap	MpreCap
F121-901Rep1	ont	ERCC-00051	70	58.59375	ERCC	ont-Crg-CapTrap	MpreCap
F121-901Rep1	ont	ERCC-00019	69	29.296875	ERCC	ont-Crg-CapTrap	MpreCap
F121-901Rep1	ont	ERCC-00078	48	29.296875	ERCC	ont-Crg-CapTrap	MpreCap
F121-901Rep1	ont	ERCC-00034	35	7.32421875	ERCC	ont-Crg-CapTrap	MpreCap
F121-901Rep1	ont	ERCC-00067	13	3.66210938	ERCC	ont-Crg-CapTrap	MpreCap
F121-901Rep1	ont	ERCC-00054	8	14.6484375	ERCC	ont-Crg-CapTrap	MpreCap
F121-901Rep1	ont	ERCC-00077	6	3.66210938	ERCC	ont-Crg-CapTrap	MpreCap
F121-901Rep1	ont	ERCC-00025	4	58.59375	ERCC	ont-Crg-CapTrap	MpreCap
F121-901Rep1	ont	ERCC-00073	4	0.91552734	ERCC	ont-Crg-CapTrap	MpreCap
F121-901Rep1	ont	ERCC-00013	2	0.91552734	ERCC	ont-Crg-CapTrap	MpreCap
F121-901Rep1	ont	ERCC-00040	2	0.91552734	ERCC	ont-Crg-CapTrap	MpreCap
F121-901Rep1	ont	ERCC-00058	2	1.83105469	ERCC	ont-Crg-CapTrap	MpreCap
F121-901Rep1	ont	ERCC-00024	1	0.22888184	ERCC	ont-Crg-CapTrap	MpreCap
F121-901Rep1	ont	ERCC-00031	1	1.83105469	ERCC	ont-Crg-CapTrap	MpreCap
F121-901Rep1	ont	ERCC-00039	1	3.66210938	ERCC	ont-Crg-CapTrap	MpreCap
F121-901Rep1	ont	ERCC-00069	1	1.83105469	ERCC	ont-Crg-CapTrap	MpreCap
F121-901Rep1	ont	ERCC-00012	0	0.11444092	ERCC	ont-Crg-CapTrap	MpreCap
F121-901Rep1	ont	ERCC-00014	0	3.66210938	ERCC	ont-Crg-CapTrap	MpreCap
F121-901Rep1	ont	ERCC-00016	0	0.22888184	ERCC	ont-Crg-CapTrap	MpreCap
F121-901Rep1	ont	ERCC-00017	0	0.11444092	ERCC	ont-Crg-CapTrap	MpreCap
F121-901Rep1	ont	ERCC-00028	0	3.66210938	ERCC	ont-Crg-CapTrap	MpreCap
F121-901Rep1	ont	ERCC-00033	0	1.83105469	ERCC	ont-Crg-CapTrap	MpreCap
F121-901Rep1	ont	ERCC-00041	0	0.22888184	ERCC	ont-Crg-CapTrap	MpreCap
F121-901Rep1	ont	ERCC-00048	0	0.01430512	ERCC	ont-Crg-CapTrap	MpreCap
F121-901Rep1	ont	ERCC-00057	0	0.01430512	ERCC	ont-Crg-CapTrap	MpreCap
F121-901Rep1	ont	ERCC-00061	0	0.05722046	ERCC	ont-Crg-CapTrap	MpreCap
F121-901Rep1	ont	ERCC-00075	0	0.01430512	ERCC	ont-Crg-CapTrap	MpreCap
F121-901Rep1	ont	ERCC-00081	0	0.22888184	ERCC	ont-Crg-CapTrap	MpreCap
F121-901Rep1	ont	ERCC-00074	99472	15000	ERCC	ont-Crg-CapTrap	MpreCap
F121-901Rep1	ont	ERCC-00096	38293	15000	ERCC	ont-Crg-CapTrap	MpreCap
F121-901Rep1	ont	ERCC-00002	35334	15000	ERCC	ont-Crg-CapTrap	MpreCap
